"SampleYear","Site","DepthZone","Species","SpeciesGroupF","Latitude","Longitude","Density_m2"
2021,"SCAI - Cat Harbor","Middle","Muricea fruticosa","gorgonians",33.42603,-118.51183,0.00833333333333333
2021,"SCAI - Cat Harbor","Outer","Eugorgia rubens","gorgonians",33.42607,-118.51165,0.05
2021,"SCAI - Cat Harbor","Outer","Leptogorgia alba","gorgonians",33.42607,-118.51165,0
2021,"SCAI - Cat Harbor","Outer","Leptogorgia chilensis","gorgonians",33.42607,-118.51165,0.00833333333333333
2021,"SCAI - Cat Harbor","Outer","Muricea californica","gorgonians",33.42607,-118.51165,0.55
2021,"SCAI - Cat Harbor","Outer","Muricea fruticosa","gorgonians",33.42607,-118.51165,0.05
2021,"SCAI - Iron Bound Cove","Inner","Eugorgia rubens","gorgonians",33.44785,-118.57563,0
2021,"SCAI - Iron Bound Cove","Inner","Leptogorgia alba","gorgonians",33.44785,-118.57563,0
2021,"SCAI - Iron Bound Cove","Inner","Leptogorgia chilensis","gorgonians",33.44785,-118.57563,0
2021,"SCAI - Iron Bound Cove","Inner","Muricea californica","gorgonians",33.44785,-118.57563,0
2021,"SCAI - Iron Bound Cove","Inner","Muricea fruticosa","gorgonians",33.44785,-118.57563,0
2021,"SCAI - Iron Bound Cove","Middle","Eugorgia rubens","gorgonians",33.44768,-118.57568,0
2021,"SCAI - Iron Bound Cove","Middle","Leptogorgia alba","gorgonians",33.44768,-118.57568,0
2021,"SCAI - Iron Bound Cove","Middle","Leptogorgia chilensis","gorgonians",33.44768,-118.57568,0
2021,"SCAI - Iron Bound Cove","Middle","Muricea californica","gorgonians",33.44768,-118.57568,0
2021,"SCAI - Iron Bound Cove","Middle","Muricea fruticosa","gorgonians",33.44768,-118.57568,0.0166666666666667
2021,"SCAI - Iron Bound Cove","Outer","Eugorgia rubens","gorgonians",33.44757,-118.57569,0
2021,"SCAI - Iron Bound Cove","Outer","Leptogorgia alba","gorgonians",33.44757,-118.57569,0
2021,"SCAI - Iron Bound Cove","Outer","Leptogorgia chilensis","gorgonians",33.44757,-118.57569,0
2021,"SCAI - Iron Bound Cove","Outer","Muricea californica","gorgonians",33.44757,-118.57569,0.075
2021,"SCAI - Iron Bound Cove","Outer","Muricea fruticosa","gorgonians",33.44757,-118.57569,0.0416666666666667
2021,"Nicholas Canyon West","Inner","Eugorgia rubens","gorgonians",NA,NA,0
2021,"Nicholas Canyon West","Inner","Leptogorgia alba","gorgonians",NA,NA,0
2021,"Nicholas Canyon West","Inner","Leptogorgia chilensis","gorgonians",NA,NA,0
2021,"Nicholas Canyon West","Inner","Muricea californica","gorgonians",NA,NA,0.0916666666666667
2021,"Nicholas Canyon West","Inner","Muricea fruticosa","gorgonians",NA,NA,0
2021,"Nicholas Canyon West","Middle","Eugorgia rubens","gorgonians",34.0382,-118.91257,0
2021,"Nicholas Canyon West","Middle","Leptogorgia alba","gorgonians",34.0382,-118.91257,0
2021,"Nicholas Canyon West","Middle","Leptogorgia chilensis","gorgonians",34.0382,-118.91257,0.333333333333333
2021,"Nicholas Canyon West","Middle","Muricea californica","gorgonians",34.0382,-118.91257,0.625
2021,"Nicholas Canyon West","Middle","Muricea fruticosa","gorgonians",34.0382,-118.91257,0
2021,"Nicholas Canyon West","Outer","Eugorgia rubens","gorgonians",34.0368,-118.91181,0
2021,"Nicholas Canyon West","Outer","Leptogorgia alba","gorgonians",34.0368,-118.91181,0
2021,"Nicholas Canyon West","Outer","Leptogorgia chilensis","gorgonians",34.0368,-118.91181,0.1
2021,"Nicholas Canyon West","Outer","Muricea californica","gorgonians",34.0368,-118.91181,0.708333333333333
2021,"Nicholas Canyon West","Outer","Muricea fruticosa","gorgonians",34.0368,-118.91181,0
2021,"Lechuza","Inner","Eugorgia rubens","gorgonians",NA,NA,0
2021,"Lechuza","Inner","Leptogorgia alba","gorgonians",NA,NA,0
2021,"Lechuza","Inner","Leptogorgia chilensis","gorgonians",NA,NA,0
2021,"Lechuza","Inner","Muricea californica","gorgonians",NA,NA,1.025
2021,"Lechuza","Inner","Muricea fruticosa","gorgonians",NA,NA,0
2021,"Lechuza","Middle","Eugorgia rubens","gorgonians",NA,NA,0
2021,"Lechuza","Middle","Leptogorgia alba","gorgonians",NA,NA,0
2021,"Lechuza","Middle","Leptogorgia chilensis","gorgonians",NA,NA,0.00833333333333333
2021,"Lechuza","Middle","Muricea californica","gorgonians",NA,NA,1.6
2021,"Lechuza","Middle","Muricea fruticosa","gorgonians",NA,NA,0.0333333333333333
2021,"Point Dume","Inner","Eugorgia rubens","gorgonians",33.99899,-118.80577,0
2021,"Point Dume","Inner","Leptogorgia alba","gorgonians",33.99899,-118.80577,0
2021,"Point Dume","Inner","Leptogorgia chilensis","gorgonians",33.99899,-118.80577,0
2021,"Point Dume","Inner","Muricea californica","gorgonians",33.99899,-118.80577,0.775
2021,"Point Dume","Inner","Muricea fruticosa","gorgonians",33.99899,-118.80577,0
2021,"Point Dume","Middle","Eugorgia rubens","gorgonians",33.99893,-118.80638,0
2021,"Point Dume","Middle","Leptogorgia alba","gorgonians",33.99893,-118.80638,0
2021,"Point Dume","Middle","Leptogorgia chilensis","gorgonians",33.99893,-118.80638,0
2021,"Point Dume","Middle","Muricea californica","gorgonians",33.99893,-118.80638,1.73333333333333
2021,"Point Dume","Middle","Muricea fruticosa","gorgonians",33.99893,-118.80638,0
2021,"Point Dume","Outer","Eugorgia rubens","gorgonians",33.99888,-118.80612,0
2021,"Point Dume","Outer","Leptogorgia alba","gorgonians",33.99888,-118.80612,0
2021,"Point Dume","Outer","Leptogorgia chilensis","gorgonians",33.99888,-118.80612,0.00833333333333333
2021,"Point Dume","Outer","Muricea californica","gorgonians",33.99888,-118.80612,2.35833333333333
2021,"Point Dume","Outer","Muricea fruticosa","gorgonians",33.99888,-118.80612,0.0666666666666667
2021,"Little Dume West","Inner","Eugorgia rubens","gorgonians",34.00613,-118.7916,0
2021,"Little Dume West","Inner","Leptogorgia alba","gorgonians",34.00613,-118.7916,0
2021,"Little Dume West","Inner","Leptogorgia chilensis","gorgonians",34.00613,-118.7916,0
2021,"Little Dume West","Inner","Muricea californica","gorgonians",34.00613,-118.7916,0.05
2021,"Little Dume West","Inner","Muricea fruticosa","gorgonians",34.00613,-118.7916,0
2021,"Little Dume West","Middle","Eugorgia rubens","gorgonians",34.0066,-118.79123,0
2021,"Little Dume West","Middle","Leptogorgia alba","gorgonians",34.0066,-118.79123,0
2021,"Little Dume West","Middle","Leptogorgia chilensis","gorgonians",34.0066,-118.79123,0
2021,"Little Dume West","Middle","Muricea californica","gorgonians",34.0066,-118.79123,1.575
2021,"Little Dume West","Middle","Muricea fruticosa","gorgonians",34.0066,-118.79123,0
2021,"Little Dume West","Outer","Eugorgia rubens","gorgonians",34.00492,-118.78915,0
2021,"Little Dume West","Outer","Leptogorgia alba","gorgonians",34.00492,-118.78915,0
2021,"Little Dume West","Outer","Leptogorgia chilensis","gorgonians",34.00492,-118.78915,0
2021,"Little Dume West","Outer","Muricea californica","gorgonians",34.00492,-118.78915,0.516666666666667
2021,"Little Dume West","Outer","Muricea fruticosa","gorgonians",34.00492,-118.78915,0
2021,"Escondido West","Inner","Eugorgia rubens","gorgonians",34.02074,-118.77306,0
2021,"Escondido West","Inner","Leptogorgia alba","gorgonians",34.02074,-118.77306,0
2021,"Escondido West","Inner","Leptogorgia chilensis","gorgonians",34.02074,-118.77306,0
2021,"Escondido West","Inner","Muricea californica","gorgonians",34.02074,-118.77306,0.0583333333333333
2021,"Escondido West","Inner","Muricea fruticosa","gorgonians",34.02074,-118.77306,0.0166666666666667
2021,"Escondido West","Middle","Eugorgia rubens","gorgonians",34.01967,-118.77429,0
2021,"Escondido West","Middle","Leptogorgia alba","gorgonians",34.01967,-118.77429,0
2021,"Escondido West","Middle","Leptogorgia chilensis","gorgonians",34.01967,-118.77429,0.00833333333333333
2021,"Escondido West","Middle","Muricea californica","gorgonians",34.01967,-118.77429,0.933333333333333
2021,"Escondido West","Middle","Muricea fruticosa","gorgonians",34.01967,-118.77429,0.0583333333333333
2021,"Flat Rock North","Inner","Eugorgia rubens","gorgonians",33.80023,-118.40684,0
2021,"Flat Rock North","Inner","Leptogorgia alba","gorgonians",33.80023,-118.40684,0
2021,"Flat Rock North","Inner","Leptogorgia chilensis","gorgonians",33.80023,-118.40684,0
2021,"Flat Rock North","Inner","Muricea californica","gorgonians",33.80023,-118.40684,0
2021,"Flat Rock North","Inner","Muricea fruticosa","gorgonians",33.80023,-118.40684,0
2021,"Flat Rock North","Middle","Eugorgia rubens","gorgonians",33.80118,-118.40722,0
2021,"Flat Rock North","Middle","Leptogorgia alba","gorgonians",33.80118,-118.40722,0
2021,"Flat Rock North","Middle","Leptogorgia chilensis","gorgonians",33.80118,-118.40722,0
2021,"Flat Rock North","Middle","Muricea californica","gorgonians",33.80118,-118.40722,0
2021,"Flat Rock North","Middle","Muricea fruticosa","gorgonians",33.80118,-118.40722,0
2021,"Flat Rock South","Inner","Eugorgia rubens","gorgonians",33.79615,-118.41076,0
2021,"Flat Rock South","Inner","Leptogorgia alba","gorgonians",33.79615,-118.41076,0
2021,"Flat Rock South","Inner","Leptogorgia chilensis","gorgonians",33.79615,-118.41076,0
2021,"Flat Rock South","Inner","Muricea californica","gorgonians",33.79615,-118.41076,0
2021,"Flat Rock South","Inner","Muricea fruticosa","gorgonians",33.79615,-118.41076,0
2021,"Flat Rock South","Middle","Eugorgia rubens","gorgonians",33.79626,-118.41255,0
2021,"Flat Rock South","Middle","Leptogorgia alba","gorgonians",33.79626,-118.41255,0
2021,"Flat Rock South","Middle","Leptogorgia chilensis","gorgonians",33.79626,-118.41255,0
2021,"Flat Rock South","Middle","Muricea californica","gorgonians",33.79626,-118.41255,0.283333333333333
2021,"Flat Rock South","Middle","Muricea fruticosa","gorgonians",33.79626,-118.41255,0
2021,"Flat Rock South","Outer","Eugorgia rubens","gorgonians",33.79483,-118.41682,0
2021,"Flat Rock South","Outer","Leptogorgia alba","gorgonians",33.79483,-118.41682,0
2021,"Flat Rock South","Outer","Leptogorgia chilensis","gorgonians",33.79483,-118.41682,0
2021,"Flat Rock South","Outer","Muricea californica","gorgonians",33.79483,-118.41682,0.25
2021,"Flat Rock South","Outer","Muricea fruticosa","gorgonians",33.79483,-118.41682,0.0166666666666667
2021,"Ridges North","Inner","Eugorgia rubens","gorgonians",33.78687,-118.42081,0
2021,"Ridges North","Inner","Leptogorgia alba","gorgonians",33.78687,-118.42081,0
2021,"Ridges North","Inner","Leptogorgia chilensis","gorgonians",33.78687,-118.42081,0
2021,"Ridges North","Inner","Muricea californica","gorgonians",33.78687,-118.42081,0
2021,"Ridges North","Inner","Muricea fruticosa","gorgonians",33.78687,-118.42081,0
2021,"Ridges North","Middle","Eugorgia rubens","gorgonians",33.78791,-118.422,0
2021,"Ridges North","Middle","Leptogorgia alba","gorgonians",33.78791,-118.422,0
2021,"Ridges North","Middle","Leptogorgia chilensis","gorgonians",33.78791,-118.422,0
2021,"Ridges North","Middle","Muricea californica","gorgonians",33.78791,-118.422,0.00833333333333333
2021,"Ridges North","Middle","Muricea fruticosa","gorgonians",33.78791,-118.422,0
2021,"Ridges North","Outer","Eugorgia rubens","gorgonians",33.78903,-118.42458,0
2021,"Ridges North","Outer","Leptogorgia alba","gorgonians",33.78903,-118.42458,0
2021,"Ridges North","Outer","Leptogorgia chilensis","gorgonians",33.78903,-118.42458,0
2021,"Ridges North","Outer","Muricea californica","gorgonians",33.78903,-118.42458,0.0166666666666667
2021,"Ridges North","Outer","Muricea fruticosa","gorgonians",33.78903,-118.42458,0
2021,"Ridges North","Deep","Eugorgia rubens","gorgonians",33.79034,-118.42775,0
2021,"Ridges North","Deep","Leptogorgia alba","gorgonians",33.79034,-118.42775,0
2021,"Ridges North","Deep","Leptogorgia chilensis","gorgonians",33.79034,-118.42775,0.00833333333333333
2021,"Ridges North","Deep","Muricea californica","gorgonians",33.79034,-118.42775,0.0416666666666667
2021,"Ridges North","Deep","Muricea fruticosa","gorgonians",33.79034,-118.42775,0
2021,"Ridges South","Inner","Eugorgia rubens","gorgonians",33.78386,-118.42355,0
2021,"Ridges South","Inner","Leptogorgia alba","gorgonians",33.78386,-118.42355,0
2021,"Ridges South","Inner","Leptogorgia chilensis","gorgonians",33.78386,-118.42355,0
2021,"Ridges South","Inner","Muricea californica","gorgonians",33.78386,-118.42355,0
2021,"Ridges South","Inner","Muricea fruticosa","gorgonians",33.78386,-118.42355,0
2021,"Ridges South","Middle","Eugorgia rubens","gorgonians",33.78523,-118.42513,0
2021,"Ridges South","Middle","Leptogorgia alba","gorgonians",33.78523,-118.42513,0
2021,"Ridges South","Middle","Leptogorgia chilensis","gorgonians",33.78523,-118.42513,0
2021,"Ridges South","Middle","Muricea californica","gorgonians",33.78523,-118.42513,0
2021,"Ridges South","Middle","Muricea fruticosa","gorgonians",33.78523,-118.42513,0
2021,"Ridges South","Outer","Eugorgia rubens","gorgonians",33.78652,-118.42635,0
2021,"Ridges South","Outer","Leptogorgia alba","gorgonians",33.78652,-118.42635,0
2021,"Ridges South","Outer","Leptogorgia chilensis","gorgonians",33.78652,-118.42635,0
2021,"Ridges South","Outer","Muricea californica","gorgonians",33.78652,-118.42635,0.1
2021,"Ridges South","Outer","Muricea fruticosa","gorgonians",33.78652,-118.42635,0
2021,"Ridges South","Deep","Eugorgia rubens","gorgonians",33.78701,-118.4301,0
2021,"Ridges South","Deep","Leptogorgia alba","gorgonians",33.78701,-118.4301,0
2021,"Ridges South","Deep","Leptogorgia chilensis","gorgonians",33.78701,-118.4301,0.00833333333333333
2021,"Ridges South","Deep","Muricea californica","gorgonians",33.78701,-118.4301,0
2021,"Ridges South","Deep","Muricea fruticosa","gorgonians",33.78701,-118.4301,0
2021,"Rocky Point North","Inner","Eugorgia rubens","gorgonians",33.77958,-118.4278,0
2021,"Rocky Point North","Inner","Leptogorgia alba","gorgonians",33.77958,-118.4278,0
2021,"Rocky Point North","Inner","Leptogorgia chilensis","gorgonians",33.77958,-118.4278,0
2021,"Rocky Point North","Inner","Muricea californica","gorgonians",33.77958,-118.4278,0
2021,"Rocky Point North","Inner","Muricea fruticosa","gorgonians",33.77958,-118.4278,0
2021,"Rocky Point North","Middle","Eugorgia rubens","gorgonians",33.78014,-118.42891,0
2021,"Rocky Point North","Middle","Leptogorgia alba","gorgonians",33.78014,-118.42891,0
2021,"Rocky Point North","Middle","Leptogorgia chilensis","gorgonians",33.78014,-118.42891,0
2021,"Rocky Point North","Middle","Muricea californica","gorgonians",33.78014,-118.42891,0
2021,"Rocky Point North","Middle","Muricea fruticosa","gorgonians",33.78014,-118.42891,0
2021,"Rocky Point North","Outer","Eugorgia rubens","gorgonians",33.78084,-118.43033,0
2021,"Rocky Point North","Outer","Leptogorgia alba","gorgonians",33.78084,-118.43033,0
2021,"Rocky Point North","Outer","Leptogorgia chilensis","gorgonians",33.78084,-118.43033,0
2021,"Rocky Point North","Outer","Muricea californica","gorgonians",33.78084,-118.43033,0
2021,"Rocky Point North","Outer","Muricea fruticosa","gorgonians",33.78084,-118.43033,0
2021,"Rocky Point North","Deep","Eugorgia rubens","gorgonians",33.78149,-118.43324,0
2021,"Rocky Point North","Deep","Leptogorgia alba","gorgonians",33.78149,-118.43324,0
2021,"Rocky Point North","Deep","Leptogorgia chilensis","gorgonians",33.78149,-118.43324,0
2021,"Rocky Point North","Deep","Muricea californica","gorgonians",33.78149,-118.43324,0.00833333333333333
2021,"Rocky Point North","Deep","Muricea fruticosa","gorgonians",33.78149,-118.43324,0
2021,"Rocky Point South","Inner","Eugorgia rubens","gorgonians",33.77511,-118.42804,0
2021,"Rocky Point South","Inner","Leptogorgia alba","gorgonians",33.77511,-118.42804,0
2021,"Rocky Point South","Inner","Leptogorgia chilensis","gorgonians",33.77511,-118.42804,0
2021,"Rocky Point South","Inner","Muricea californica","gorgonians",33.77511,-118.42804,0
2021,"Rocky Point South","Inner","Muricea fruticosa","gorgonians",33.77511,-118.42804,0
2021,"Rocky Point South","Middle","Eugorgia rubens","gorgonians",33.7767,-118.43029,0
2021,"Rocky Point South","Middle","Leptogorgia alba","gorgonians",33.7767,-118.43029,0
2021,"Rocky Point South","Middle","Leptogorgia chilensis","gorgonians",33.7767,-118.43029,0
2021,"Rocky Point South","Middle","Muricea californica","gorgonians",33.7767,-118.43029,0
2021,"Rocky Point South","Middle","Muricea fruticosa","gorgonians",33.7767,-118.43029,0
2021,"Rocky Point South","Outer","Eugorgia rubens","gorgonians",33.77644,-118.4328,0
2021,"Rocky Point South","Outer","Leptogorgia alba","gorgonians",33.77644,-118.4328,0
2021,"Rocky Point South","Outer","Leptogorgia chilensis","gorgonians",33.77644,-118.4328,0
2021,"Rocky Point South","Outer","Muricea californica","gorgonians",33.77644,-118.4328,0.00833333333333333
2021,"Rocky Point South","Outer","Muricea fruticosa","gorgonians",33.77644,-118.4328,0
2021,"Rocky Point South","Deep","Eugorgia rubens","gorgonians",33.77727,-118.43464,0.0333333333333333
2021,"Rocky Point South","Deep","Leptogorgia alba","gorgonians",33.77727,-118.43464,0
2021,"Rocky Point South","Deep","Leptogorgia chilensis","gorgonians",33.77727,-118.43464,0
2021,"Rocky Point South","Deep","Muricea californica","gorgonians",33.77727,-118.43464,0.00833333333333333
2021,"Rocky Point South","Deep","Muricea fruticosa","gorgonians",33.77727,-118.43464,0
2021,"Lunada Bay","Inner","Eugorgia rubens","gorgonians",33.77152,-118.42761,0
2021,"Lunada Bay","Inner","Leptogorgia alba","gorgonians",33.77152,-118.42761,0
2021,"Lunada Bay","Inner","Leptogorgia chilensis","gorgonians",33.77152,-118.42761,0
2021,"Lunada Bay","Inner","Muricea californica","gorgonians",33.77152,-118.42761,0
2021,"Lunada Bay","Inner","Muricea fruticosa","gorgonians",33.77152,-118.42761,0
2021,"Lunada Bay","Middle","Eugorgia rubens","gorgonians",33.77181,-118.4311,0
2021,"Lunada Bay","Middle","Leptogorgia alba","gorgonians",33.77181,-118.4311,0
2021,"Lunada Bay","Middle","Leptogorgia chilensis","gorgonians",33.77181,-118.4311,0
2021,"Lunada Bay","Middle","Muricea californica","gorgonians",33.77181,-118.4311,0
2021,"Lunada Bay","Middle","Muricea fruticosa","gorgonians",33.77181,-118.4311,0
2021,"Lunada Bay","Outer","Eugorgia rubens","gorgonians",33.77089,-118.43263,0
2021,"Lunada Bay","Outer","Leptogorgia alba","gorgonians",33.77089,-118.43263,0
2021,"Lunada Bay","Outer","Leptogorgia chilensis","gorgonians",33.77089,-118.43263,0
2021,"Lunada Bay","Outer","Muricea californica","gorgonians",33.77089,-118.43263,0.025
2021,"Lunada Bay","Outer","Muricea fruticosa","gorgonians",33.77089,-118.43263,0
2021,"Lunada Bay","Deep","Eugorgia rubens","gorgonians",33.77149,-118.43487,0
2021,"Lunada Bay","Deep","Leptogorgia alba","gorgonians",33.77149,-118.43487,0
2021,"Lunada Bay","Deep","Leptogorgia chilensis","gorgonians",33.77149,-118.43487,0
2021,"Lunada Bay","Deep","Muricea californica","gorgonians",33.77149,-118.43487,0
2021,"Lunada Bay","Deep","Muricea fruticosa","gorgonians",33.77149,-118.43487,0.00833333333333333
2021,"Resort Point","Inner","Eugorgia rubens","gorgonians",33.7667,-118.42607,0
2021,"Resort Point","Inner","Leptogorgia alba","gorgonians",33.7667,-118.42607,0
2021,"Resort Point","Inner","Leptogorgia chilensis","gorgonians",33.7667,-118.42607,0
2021,"Resort Point","Inner","Muricea californica","gorgonians",33.7667,-118.42607,0
2021,"Resort Point","Inner","Muricea fruticosa","gorgonians",33.7667,-118.42607,0
2021,"Resort Point","Middle","Eugorgia rubens","gorgonians",33.76669,-118.4271,0
2021,"Resort Point","Middle","Leptogorgia alba","gorgonians",33.76669,-118.4271,0
2021,"Resort Point","Middle","Leptogorgia chilensis","gorgonians",33.76669,-118.4271,0
2021,"Resort Point","Middle","Muricea californica","gorgonians",33.76669,-118.4271,0.025
2021,"Resort Point","Middle","Muricea fruticosa","gorgonians",33.76669,-118.4271,0.00833333333333333
2021,"Resort Point","Outer","Eugorgia rubens","gorgonians",33.76667,-118.42843,0
2021,"Resort Point","Outer","Leptogorgia alba","gorgonians",33.76667,-118.42843,0
2021,"Resort Point","Outer","Leptogorgia chilensis","gorgonians",33.76667,-118.42843,0
2021,"Resort Point","Outer","Muricea californica","gorgonians",33.76667,-118.42843,0.291666666666667
2021,"Resort Point","Outer","Muricea fruticosa","gorgonians",33.76667,-118.42843,0.0166666666666667
2021,"Resort Point","Deep","Eugorgia rubens","gorgonians",33.76599,-118.42944,0.075
2021,"Resort Point","Deep","Leptogorgia alba","gorgonians",33.76599,-118.42944,0
