SampleYear,Site,DepthZone,Species,SpeciesGroupF,Latitude,Longitude,Density_m2,,,
2016,Long Point West,Inner,Muricea fruticosa,gorgonians,33.73809,-118.40329,0,,,
2016,Long Point West,Middle,Eugorgia rubens,gorgonians,33.73754,-118.40376,0,,,
2016,Long Point West,Middle,Leptogorgia alba,gorgonians,33.73754,-118.40376,0,,,
2016,Long Point West,Middle,Leptogorgia chilensis,gorgonians,33.73754,-118.40376,0,,,
2016,Long Point West,Middle,Muricea californica,gorgonians,33.73754,-118.40376,0,,,
2016,Long Point West,Middle,Muricea fruticosa,gorgonians,33.73754,-118.40376,0,,,
2016,Long Point East,Inner,Eugorgia rubens,gorgonians,33.73654,-118.39913,0,,,
2016,Long Point East,Inner,Leptogorgia alba,gorgonians,33.73654,-118.39913,0,,,
2016,Long Point East,Inner,Leptogorgia chilensis,gorgonians,33.73654,-118.39913,0,,,
2016,Long Point East,Inner,Muricea californica,gorgonians,33.73654,-118.39913,0,,,
2016,Long Point East,Inner,Muricea fruticosa,gorgonians,33.73654,-118.39913,0,,,
2016,Long Point East,Middle,Eugorgia rubens,gorgonians,33.73579,-118.40104,0,,,
2016,Long Point East,Middle,Leptogorgia alba,gorgonians,33.73579,-118.40104,0,,,
2016,Long Point East,Middle,Leptogorgia chilensis,gorgonians,33.73579,-118.40104,0,,,
2016,Long Point East,Middle,Muricea californica,gorgonians,33.73579,-118.40104,0.008333333,,,
2016,Long Point East,Middle,Muricea fruticosa,gorgonians,33.73579,-118.40104,0,,,
2016,Long Point East,Outer,Eugorgia rubens,gorgonians,33.73515,-118.40182,0.008333333,,,
2016,Long Point East,Outer,Leptogorgia alba,gorgonians,33.73515,-118.40182,0,,,
2016,Long Point East,Outer,Leptogorgia chilensis,gorgonians,33.73515,-118.40182,0,,,
2016,Long Point East,Outer,Muricea californica,gorgonians,33.73515,-118.40182,0.25,,,
2016,Long Point East,Outer,Muricea fruticosa,gorgonians,33.73515,-118.40182,0.033333333,,,
2016,Long Point East,Deep,Eugorgia rubens,gorgonians,33.73393,-118.40277,0.041666667,,,
2016,Long Point East,Deep,Leptogorgia alba,gorgonians,33.73393,-118.40277,0,,,
2016,Long Point East,Deep,Leptogorgia chilensis,gorgonians,33.73393,-118.40277,0.591666667,,,
2016,Long Point East,Deep,Muricea californica,gorgonians,33.73393,-118.40277,0.166666667,,,
2016,Long Point East,Deep,Muricea fruticosa,gorgonians,33.73393,-118.40277,0,,,
2016,Old Marineland,Inner,Eugorgia rubens,gorgonians,33.73755,-118.3952,0,,,
2016,Old Marineland,Inner,Leptogorgia alba,gorgonians,33.73755,-118.3952,0,,,
2016,Old Marineland,Inner,Leptogorgia chilensis,gorgonians,33.73755,-118.3952,0,,,
2016,Old Marineland,Inner,Muricea californica,gorgonians,33.73755,-118.3952,0,,,
2016,Old Marineland,Inner,Muricea fruticosa,gorgonians,33.73755,-118.3952,0,,,
2016,120 Reef,Inner,Eugorgia rubens,gorgonians,33.73828,-118.39231,0,,,
2016,120 Reef,Inner,Leptogorgia alba,gorgonians,33.73828,-118.39231,0,,,
2016,120 Reef,Inner,Leptogorgia chilensis,gorgonians,33.73828,-118.39231,0,,,
2016,120 Reef,Inner,Muricea californica,gorgonians,33.73828,-118.39231,0.108333333,,,
2016,120 Reef,Inner,Muricea fruticosa,gorgonians,33.73828,-118.39231,0,,,
2016,120 Reef,Middle,Eugorgia rubens,gorgonians,33.73742,-118.39236,0,,,
2016,120 Reef,Middle,Leptogorgia alba,gorgonians,33.73742,-118.39236,0,,,
2016,120 Reef,Middle,Leptogorgia chilensis,gorgonians,33.73742,-118.39236,0,,,
2016,120 Reef,Middle,Muricea californica,gorgonians,33.73742,-118.39236,0.2,,,
2016,120 Reef,Middle,Muricea fruticosa,gorgonians,33.73742,-118.39236,0,,,
2016,Abalone Cove Kelp West,Inner,Eugorgia rubens,gorgonians,33.73942,-118.38814,0,,,
2016,Abalone Cove Kelp West,Inner,Leptogorgia alba,gorgonians,33.73942,-118.38814,0,,,
2016,Abalone Cove Kelp West,Inner,Leptogorgia chilensis,gorgonians,33.73942,-118.38814,0,,,
2016,Abalone Cove Kelp West,Inner,Muricea californica,gorgonians,33.73942,-118.38814,0.008333333,,,
2016,Abalone Cove Kelp West,Inner,Muricea fruticosa,gorgonians,33.73942,-118.38814,0,,,
2016,Abalone Cove Kelp West,Middle,Eugorgia rubens,gorgonians,33.739,-118.38758,0,,,
2016,Abalone Cove Kelp West,Middle,Leptogorgia alba,gorgonians,33.739,-118.38758,0,,,
2016,Abalone Cove Kelp West,Middle,Leptogorgia chilensis,gorgonians,33.739,-118.38758,0.008333333,,,
2016,Abalone Cove Kelp West,Middle,Muricea californica,gorgonians,33.739,-118.38758,0.270833333,,,
2016,Abalone Cove Kelp West,Middle,Muricea fruticosa,gorgonians,33.739,-118.38758,0.004166667,,,
2016,Abalone Cove Kelp West,Outer,Eugorgia rubens,gorgonians,33.73779,-118.3865,0,,,
2016,Abalone Cove Kelp West,Outer,Leptogorgia alba,gorgonians,33.73779,-118.3865,0,,,
2016,Abalone Cove Kelp West,Outer,Leptogorgia chilensis,gorgonians,33.73779,-118.3865,0.579166667,,,
2016,Abalone Cove Kelp West,Outer,Muricea californica,gorgonians,33.73779,-118.3865,0.675,,,
2016,Abalone Cove Kelp West,Outer,Muricea fruticosa,gorgonians,33.73779,-118.3865,0.025,,,
2016,Portuguese Point,Inner,Eugorgia rubens,gorgonians,33.73711,-118.37718,0,,,
2016,Portuguese Point,Inner,Leptogorgia alba,gorgonians,33.73711,-118.37718,0,,,
2016,Portuguese Point,Inner,Leptogorgia chilensis,gorgonians,33.73711,-118.37718,0,,,
2016,Portuguese Point,Inner,Muricea californica,gorgonians,33.73711,-118.37718,0,,,
2016,Portuguese Point,Inner,Muricea fruticosa,gorgonians,33.73711,-118.37718,0,,,
2016,Portuguese Point,Middle,Eugorgia rubens,gorgonians,33.73664,-118.37632,0,,,
2016,Portuguese Point,Middle,Leptogorgia alba,gorgonians,33.73664,-118.37632,0,,,
2016,Portuguese Point,Middle,Leptogorgia chilensis,gorgonians,33.73664,-118.37632,0,,,
2016,Portuguese Point,Middle,Muricea californica,gorgonians,33.73664,-118.37632,0.016666667,,,
2016,Portuguese Point,Middle,Muricea fruticosa,gorgonians,33.73664,-118.37632,0.008333333,,,
2016,Portuguese Point,Outer,Eugorgia rubens,gorgonians,33.73542,-118.37528,0,,,
2016,Portuguese Point,Outer,Leptogorgia alba,gorgonians,33.73542,-118.37528,0,,,
2016,Portuguese Point,Outer,Leptogorgia chilensis,gorgonians,33.73542,-118.37528,0.075,,,
2016,Portuguese Point,Outer,Muricea californica,gorgonians,33.73542,-118.37528,0.391666667,,,
2016,Portuguese Point,Outer,Muricea fruticosa,gorgonians,33.73542,-118.37528,0.033333333,,,
2016,Portuguese Bend,Inner,Eugorgia rubens,gorgonians,33.72827,-118.35692,0,,,
2016,Portuguese Bend,Inner,Leptogorgia alba,gorgonians,33.72827,-118.35692,0,,,
2016,Portuguese Bend,Inner,Leptogorgia chilensis,gorgonians,33.72827,-118.35692,0,,,
2016,Portuguese Bend,Inner,Muricea californica,gorgonians,33.72827,-118.35692,0,,,
2016,Portuguese Bend,Inner,Muricea fruticosa,gorgonians,33.72827,-118.35692,0,,,
2016,Portuguese Bend,Middle,Eugorgia rubens,gorgonians,33.7281,-118.35735,0.008333333,,,
2016,Portuguese Bend,Middle,Leptogorgia alba,gorgonians,33.7281,-118.35735,0,,,
2016,Portuguese Bend,Middle,Leptogorgia chilensis,gorgonians,33.7281,-118.35735,0,,,
2016,Portuguese Bend,Middle,Muricea californica,gorgonians,33.7281,-118.35735,0.225,,,
2016,Portuguese Bend,Middle,Muricea fruticosa,gorgonians,33.7281,-118.35735,0.008333333,,,
2016,Portuguese Bend,Outer,Eugorgia rubens,gorgonians,33.72744,-118.35767,0,,,
2016,Portuguese Bend,Outer,Leptogorgia alba,gorgonians,33.72744,-118.35767,0,,,
2016,Portuguese Bend,Outer,Leptogorgia chilensis,gorgonians,33.72744,-118.35767,0,,,
2016,Portuguese Bend,Outer,Muricea californica,gorgonians,33.72744,-118.35767,0.108333333,,,
2016,Portuguese Bend,Outer,Muricea fruticosa,gorgonians,33.72744,-118.35767,0,,,
2016,Portuguese Bend,Deep,Eugorgia rubens,gorgonians,33.72611,-118.35827,0.025,,,
2016,Portuguese Bend,Deep,Leptogorgia alba,gorgonians,33.72611,-118.35827,0,,,
2016,Portuguese Bend,Deep,Leptogorgia chilensis,gorgonians,33.72611,-118.35827,0.575,,,
2016,Portuguese Bend,Deep,Muricea californica,gorgonians,33.72611,-118.35827,0.391666667,,,
2016,Portuguese Bend,Deep,Muricea fruticosa,gorgonians,33.72611,-118.35827,0.025,,,
2016,Bunker Point,Inner,Eugorgia rubens,gorgonians,33.72563,-118.35286,0,,,
2016,Bunker Point,Inner,Leptogorgia alba,gorgonians,33.72563,-118.35286,0,,,
2016,Bunker Point,Inner,Leptogorgia chilensis,gorgonians,33.72563,-118.35286,0,,,
2016,Bunker Point,Inner,Muricea californica,gorgonians,33.72563,-118.35286,0,,,
2016,Bunker Point,Inner,Muricea fruticosa,gorgonians,33.72563,-118.35286,0,,,
2016,Bunker Point,Middle,Eugorgia rubens,gorgonians,33.72529,-118.3536,0,,,
2016,Bunker Point,Middle,Leptogorgia alba,gorgonians,33.72529,-118.3536,0,,,
2016,Bunker Point,Middle,Leptogorgia chilensis,gorgonians,33.72529,-118.3536,0,,,
2016,Bunker Point,Middle,Muricea californica,gorgonians,33.72529,-118.3536,0.033333333,,,
2016,Bunker Point,Middle,Muricea fruticosa,gorgonians,33.72529,-118.3536,0,,,
2016,Bunker Point,Outer,Eugorgia rubens,gorgonians,33.72491,-118.35365,0,,,
2016,Bunker Point,Outer,Leptogorgia alba,gorgonians,33.72491,-118.35365,0,,,
2016,Bunker Point,Outer,Leptogorgia chilensis,gorgonians,33.72491,-118.35365,0,,,
2016,Bunker Point,Outer,Muricea californica,gorgonians,33.72491,-118.35365,0.166666667,,,
2016,Bunker Point,Outer,Muricea fruticosa,gorgonians,33.72491,-118.35365,0,,,
2016,Bunker Point,Deep,Eugorgia rubens,gorgonians,33.7243,-118.35386,0.158333333,,,
2016,Bunker Point,Deep,Leptogorgia alba,gorgonians,33.7243,-118.35386,0,,,
2016,Bunker Point,Deep,Leptogorgia chilensis,gorgonians,33.7243,-118.35386,0.258333333,,,
2016,Bunker Point,Deep,Muricea californica,gorgonians,33.7243,-118.35386,0.808333333,,,
2016,Bunker Point,Deep,Muricea fruticosa,gorgonians,33.7243,-118.35386,0.058333333,,,
2016,Burial Grounds,Inner,Eugorgia rubens,gorgonians,33.72541,-118.34695,0,,,
2016,Burial Grounds,Inner,Leptogorgia alba,gorgonians,33.72541,-118.34695,0,,,
2016,Burial Grounds,Inner,Leptogorgia chilensis,gorgonians,33.72541,-118.34695,0,,,
2016,Burial Grounds,Inner,Muricea californica,gorgonians,33.72541,-118.34695,0,,,
2016,Burial Grounds,Inner,Muricea fruticosa,gorgonians,33.72541,-118.34695,0,,,
2016,Burial Grounds,Middle,Eugorgia rubens,gorgonians,33.72437,-118.34743,0,,,
2016,Burial Grounds,Middle,Leptogorgia alba,gorgonians,33.72437,-118.34743,0,,,
2016,Burial Grounds,Middle,Leptogorgia chilensis,gorgonians,33.72437,-118.34743,0,,,
2016,Burial Grounds,Middle,Muricea californica,gorgonians,33.72437,-118.34743,0,,,
2016,Burial Grounds,Middle,Muricea fruticosa,gorgonians,33.72437,-118.34743,0,,,
2016,Burial Grounds,Outer,Eugorgia rubens,gorgonians,33.72333,-118.34777,0,,,
2016,Burial Grounds,Outer,Leptogorgia alba,gorgonians,33.72333,-118.34777,0,,,
2016,Burial Grounds,Outer,Leptogorgia chilensis,gorgonians,33.72333,-118.34777,0,,,
2016,Burial Grounds,Outer,Muricea californica,gorgonians,33.72333,-118.34777,0.075,,,
2016,Burial Grounds,Outer,Muricea fruticosa,gorgonians,33.72333,-118.34777,0,,,
2016,Burial Grounds,Deep,Eugorgia rubens,gorgonians,33.72206,-118.34868,0.1,,,
2016,Burial Grounds,Deep,Leptogorgia alba,gorgonians,33.72206,-118.34868,0,,,
2016,Burial Grounds,Deep,Leptogorgia chilensis,gorgonians,33.72206,-118.34868,0.216666667,,,
2016,Burial Grounds,Deep,Muricea californica,gorgonians,33.72206,-118.34868,0.533333333,,,
2016,Burial Grounds,Deep,Muricea fruticosa,gorgonians,33.72206,-118.34868,0.033333333,,,
2016,Old 18th,Inner,Eugorgia rubens,gorgonians,33.72405,-118.3431,0,,,
2016,Old 18th,Inner,Leptogorgia alba,gorgonians,33.72405,-118.3431,0,,,
2016,Old 18th,Inner,Leptogorgia chilensis,gorgonians,33.72405,-118.3431,0,,,
2016,Old 18th,Inner,Muricea californica,gorgonians,33.72405,-118.3431,0,,,
2016,Old 18th,Inner,Muricea fruticosa,gorgonians,33.72405,-118.3431,0,,,
2016,Old 18th,Middle,Eugorgia rubens,gorgonians,33.72309,-118.34377,0,,,
2016,Old 18th,Middle,Leptogorgia alba,gorgonians,33.72309,-118.34377,0,,,
2016,Old 18th,Middle,Leptogorgia chilensis,gorgonians,33.72309,-118.34377,0,,,
2016,Old 18th,Middle,Muricea californica,gorgonians,33.72309,-118.34377,0,,,
2016,Old 18th,Middle,Muricea fruticosa,gorgonians,33.72309,-118.34377,0,,,
2016,Old 18th,Outer,Eugorgia rubens,gorgonians,33.7221,-118.34451,0,,,
2016,Old 18th,Outer,Leptogorgia alba,gorgonians,33.7221,-118.34451,0,,,
2016,Old 18th,Outer,Leptogorgia chilensis,gorgonians,33.7221,-118.34451,0,,,
2016,Old 18th,Outer,Muricea californica,gorgonians,33.7221,-118.34451,0.108333333,,,
2016,Old 18th,Outer,Muricea fruticosa,gorgonians,33.7221,-118.34451,0,,,
2016,Old 18th,Deep,Eugorgia rubens,gorgonians,33.72096,-118.34545,0,,,
2016,Old 18th,Deep,Leptogorgia alba,gorgonians,33.72096,-118.34545,0,,,
2016,Old 18th,Deep,Leptogorgia chilensis,gorgonians,33.72096,-118.34545,0,,,
2016,Old 18th,Deep,Muricea californica,gorgonians,33.72096,-118.34545,0.025,,,
2016,Old 18th,Deep,Muricea fruticosa,gorgonians,33.72096,-118.34545,0.016666667,,,
2016,Cape Point,Inner,Eugorgia rubens,gorgonians,33.72256,-118.33942,0,,,
2016,Cape Point,Inner,Leptogorgia alba,gorgonians,33.72256,-118.33942,0,,,
2016,Cape Point,Inner,Leptogorgia chilensis,gorgonians,33.72256,-118.33942,0,,,
2016,Cape Point,Inner,Muricea californica,gorgonians,33.72256,-118.33942,0,,,
2016,Cape Point,Inner,Muricea fruticosa,gorgonians,33.72256,-118.33942,0,,,
2016,Cape Point,Middle,Eugorgia rubens,gorgonians,33.72164,-118.34029,0,,,
2016,Cape Point,Middle,Leptogorgia alba,gorgonians,33.72164,-118.34029,0,,,
2016,Cape Point,Middle,Leptogorgia chilensis,gorgonians,33.72164,-118.34029,0,,,
2016,Cape Point,Middle,Muricea californica,gorgonians,33.72164,-118.34029,0,,,
2016,Cape Point,Middle,Muricea fruticosa,gorgonians,33.72164,-118.34029,0,,,
2016,Cape Point,Outer,Eugorgia rubens,gorgonians,33.72008,-118.34068,0,,,
2016,Cape Point,Outer,Leptogorgia alba,gorgonians,33.72008,-118.34068,0,,,
2016,Cape Point,Outer,Leptogorgia chilensis,gorgonians,33.72008,-118.34068,0,,,
2016,Cape Point,Outer,Muricea californica,gorgonians,33.72008,-118.34068,0.225,,,
2016,Cape Point,Outer,Muricea fruticosa,gorgonians,33.72008,-118.34068,0.008333333,,,
2016,Cape Point,Deep,Eugorgia rubens,gorgonians,33.71822,-118.34137,0.008333333,,,
2016,Cape Point,Deep,Leptogorgia alba,gorgonians,33.71822,-118.34137,0,,,
2016,Cape Point,Deep,Leptogorgia chilensis,gorgonians,33.71822,-118.34137,0.241666667,,,
2016,Cape Point,Deep,Muricea californica,gorgonians,33.71822,-118.34137,0.558333333,,,
2016,Cape Point,Deep,Muricea fruticosa,gorgonians,33.71822,-118.34137,0.025,,,
2016,KOU Rock,Inner,Eugorgia rubens,gorgonians,33.7213,-118.33694,0,,,
2016,KOU Rock,Inner,Leptogorgia alba,gorgonians,33.7213,-118.33694,0,,,
2016,KOU Rock,Inner,Leptogorgia chilensis,gorgonians,33.7213,-118.33694,0,,,
2016,KOU Rock,Inner,Muricea californica,gorgonians,33.7213,-118.33694,0,,,
2016,KOU Rock,Inner,Muricea fruticosa,gorgonians,33.7213,-118.33694,0,,,
2016,KOU Rock,Middle,Eugorgia rubens,gorgonians,33.7205,-118.33742,0,,,
2016,KOU Rock,Middle,Leptogorgia alba,gorgonians,33.7205,-118.33742,0,,,
2016,KOU Rock,Middle,Leptogorgia chilensis,gorgonians,33.7205,-118.33742,0,,,
2016,KOU Rock,Middle,Muricea californica,gorgonians,33.7205,-118.33742,0,,,
2016,KOU Rock,Middle,Muricea fruticosa,gorgonians,33.7205,-118.33742,0,,,
2016,KOU Rock,Outer,Eugorgia rubens,gorgonians,33.71771,-118.33913,0,,,
2016,KOU Rock,Outer,Leptogorgia alba,gorgonians,33.71771,-118.33913,0,,,
2016,KOU Rock,Outer,Leptogorgia chilensis,gorgonians,33.71771,-118.33913,0.075,,,
2016,KOU Rock,Outer,Muricea californica,gorgonians,33.71771,-118.33913,0.566666667,,,
2016,KOU Rock,Outer,Muricea fruticosa,gorgonians,33.71771,-118.33913,0.008333333,,,
2016,KOU Rock,Deep,Eugorgia rubens,gorgonians,33.7172,-118.33928,0.025,,,
2016,KOU Rock,Deep,Leptogorgia alba,gorgonians,33.7172,-118.33928,0,,,
2016,KOU Rock,Deep,Leptogorgia chilensis,gorgonians,33.7172,-118.33928,0.208333333,,,
2016,KOU Rock,Deep,Muricea californica,gorgonians,33.7172,-118.33928,0.291666667,,,
2016,KOU Rock,Deep,Muricea fruticosa,gorgonians,33.7172,-118.33928,0.033333333,,,
2016,3 Palms West,Inner,Eugorgia rubens,gorgonians,33.72066,-118.33399,0,,,
2016,3 Palms West,Inner,Leptogorgia alba,gorgonians,33.72066,-118.33399,0,,,
2016,3 Palms West,Inner,Leptogorgia chilensis,gorgonians,33.72066,-118.33399,0,,,
2016,3 Palms West,Inner,Muricea californica,gorgonians,33.72066,-118.33399,0,,,
2016,3 Palms West,Inner,Muricea fruticosa,gorgonians,33.72066,-118.33399,0,,,
2016,3 Palms West,Middle,Eugorgia rubens,gorgonians,33.71948,-118.3349,0,,,
2016,3 Palms West,Middle,Leptogorgia alba,gorgonians,33.71948,-118.3349,0,,,
2016,3 Palms West,Middle,Leptogorgia chilensis,gorgonians,33.71948,-118.3349,0,,,
2016,3 Palms West,Middle,Muricea californica,gorgonians,33.71948,-118.3349,0.008333333,,,
2016,3 Palms West,Middle,Muricea fruticosa,gorgonians,33.71948,-118.3349,0,,,
2016,3 Palms West,Outer,Eugorgia rubens,gorgonians,33.71802,-118.33533,0,,,
2016,3 Palms West,Outer,Leptogorgia alba,gorgonians,33.71802,-118.33533,0,,,
2016,3 Palms West,Outer,Leptogorgia chilensis,gorgonians,33.71802,-118.33533,0,,,
2016,3 Palms West,Outer,Muricea californica,gorgonians,33.71802,-118.33533,0.05,,,
2016,3 Palms West,Outer,Muricea fruticosa,gorgonians,33.71802,-118.33533,0,,,
2016,3 Palms West,Deep,Eugorgia rubens,gorgonians,33.71594,-118.33688,0.016666667,,,
2016,3 Palms West,Deep,Leptogorgia alba,gorgonians,33.71594,-118.33688,0,,,
2016,3 Palms West,Deep,Leptogorgia chilensis,gorgonians,33.71594,-118.33688,0.158333333,,,
2016,3 Palms West,Deep,Muricea californica,gorgonians,33.71594,-118.33688,0.383333333,,,
2016,3 Palms West,Deep,Muricea fruticosa,gorgonians,33.71594,-118.33688,0.041666667,,,
2016,3 Palms East,Inner,Eugorgia rubens,gorgonians,33.719,-118.3318,0,,,
2016,3 Palms East,Inner,Leptogorgia alba,gorgonians,33.719,-118.3318,0,,,
2016,3 Palms East,Inner,Leptogorgia chilensis,gorgonians,33.719,-118.3318,0,,,
2016,3 Palms East,Inner,Muricea californica,gorgonians,33.719,-118.3318,0,,,
2016,3 Palms East,Inner,Muricea fruticosa,gorgonians,33.719,-118.3318,0,,,
2016,3 Palms East,Middle,Eugorgia rubens,gorgonians,33.71801,-118.3315,0,,,
2016,3 Palms East,Middle,Leptogorgia alba,gorgonians,33.71801,-118.3315,0,,,
2016,3 Palms East,Middle,Leptogorgia chilensis,gorgonians,33.71801,-118.3315,0,,,
2016,3 Palms East,Middle,Muricea californica,gorgonians,33.71801,-118.3315,0,,,
2016,3 Palms East,Middle,Muricea fruticosa,gorgonians,33.71801,-118.3315,0,,,
2016,3 Palms East,Outer,Eugorgia rubens,gorgonians,33.71668,-118.33309,0,,,
2016,3 Palms East,Outer,Leptogorgia alba,gorgonians,33.71668,-118.33309,0,,,
2016,3 Palms East,Outer,Leptogorgia chilensis,gorgonians,33.71668,-118.33309,0,,,
2016,3 Palms East,Outer,Muricea californica,gorgonians,33.71668,-118.33309,0.075,,,
2016,3 Palms East,Outer,Muricea fruticosa,gorgonians,33.71668,-118.33309,0,,,
2016,3 Palms East,Deep,Eugorgia rubens,gorgonians,33.7142,-118.33394,0.008333333,,,
2016,3 Palms East,Deep,Leptogorgia alba,gorgonians,33.7142,-118.33394,0,,,
2016,3 Palms East,Deep,Leptogorgia chilensis,gorgonians,33.7142,-118.33394,0.25,,,
2016,3 Palms East,Deep,Muricea californica,gorgonians,33.7142,-118.33394,0.391666667,,,
2016,3 Palms East,Deep,Muricea fruticosa,gorgonians,33.7142,-118.33394,0.025,,,
2016,Whites Point,Inner,Eugorgia rubens,gorgonians,33.71674,-118.32509,0,,,
2016,Whites Point,Inner,Leptogorgia alba,gorgonians,33.71674,-118.32509,0,,,
2016,Whites Point,Inner,Leptogorgia chilensis,gorgonians,33.71674,-118.32509,0,,,
2016,Whites Point,Inner,Muricea californica,gorgonians,33.71674,-118.32509,0.058333333,,,
2016,Whites Point,Inner,Muricea fruticosa,gorgonians,33.71674,-118.32509,0,,,
2016,Whites Point,Middle,Eugorgia rubens,gorgonians,33.71506,-118.32398,0,,,
2016,Whites Point,Middle,Leptogorgia alba,gorgonians,33.71506,-118.32398,0,,,
2016,Whites Point,Middle,Leptogorgia chilensis,gorgonians,33.71506,-118.32398,0,,,
2016,Whites Point,Middle,Muricea californica,gorgonians,33.71506,-118.32398,0.258333333,,,
2016,Whites Point,Middle,Muricea fruticosa,gorgonians,33.71506,-118.32398,0,,,
2016,Whites Point,Outer,Eugorgia rubens,gorgonians,33.71446,-118.3254,0,,,
2016,Whites Point,Outer,Leptogorgia alba,gorgonians,33.71446,-118.3254,0,,,
2016,Whites Point,Outer,Leptogorgia chilensis,gorgonians,33.71446,-118.3254,0,,,
2016,Whites Point,Outer,Muricea californica,gorgonians,33.71446,-118.3254,0.166666667,,,
2016,Whites Point,Outer,Muricea fruticosa,gorgonians,33.71446,-118.3254,0,,,
2016,Cairns,Inner,Eugorgia rubens,gorgonians,33.7111,-118.3088,0,,,
2016,Cairns,Inner,Leptogorgia alba,gorgonians,33.7111,-118.3088,0,,,
2016,Cairns,Inner,Leptogorgia chilensis,gorgonians,33.7111,-118.3088,0,,,
