SampleYear,Site,DepthZone,Species,SpeciesGroupF,Latitude,Longitude,Density_m2
2022,SCAI - China Point,Inner,Undaria pinnatifida,kelp - understory,33.33041,-118.46924,0
2022,SCAI - China Point,Middle,Agarum fimbriatum,kelp - understory,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Alaria marginata,kelp - understory,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Desmarestia ligulata,kelp - understory,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Desmarestia ligulata var. firma,kelp - understory,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Egregia menziesii,kelp - understory,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Eisenia arborea,kelp - understory,33.32982,-118.46952,0.166666667
2022,SCAI - China Point,Middle,Eugorgia rubens,gorgonians,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Laminaria farlowii,kelp - understory,33.32982,-118.46952,0.308333333
2022,SCAI - China Point,Middle,Leptogorgia alba,gorgonians,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Leptogorgia chilensis,gorgonians,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Muricea californica,gorgonians,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Muricea fruticosa,gorgonians,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Pterygophora californica,kelp - understory,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Saccharina latissima,kelp - understory,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Stephanocystis spp.,kelp - understory,33.32982,-118.46952,0
2022,SCAI - China Point,Middle,Undaria pinnatifida,kelp - understory,33.32982,-118.46952,0
2022,SCAI - China Point,Outer,Agarum fimbriatum,kelp - understory,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Alaria marginata,kelp - understory,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Desmarestia ligulata,kelp - understory,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Desmarestia ligulata var. firma,kelp - understory,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Egregia menziesii,kelp - understory,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Eisenia arborea,kelp - understory,33.32953,-118.46988,0.025
2022,SCAI - China Point,Outer,Eugorgia rubens,gorgonians,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Laminaria farlowii,kelp - understory,33.32953,-118.46988,1.183333333
2022,SCAI - China Point,Outer,Leptogorgia alba,gorgonians,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Leptogorgia chilensis,gorgonians,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Muricea californica,gorgonians,33.32953,-118.46988,0.608333333
2022,SCAI - China Point,Outer,Muricea fruticosa,gorgonians,33.32953,-118.46988,0.116666667
2022,SCAI - China Point,Outer,Pterygophora californica,kelp - understory,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Saccharina latissima,kelp - understory,33.32953,-118.46988,0
2022,SCAI - China Point,Outer,Stephanocystis spp.,kelp - understory,33.32953,-118.46988,0.058333333
2022,SCAI - China Point,Outer,Undaria pinnatifida,kelp - understory,33.32953,-118.46988,0
2022,SCAI - Cat Harbor,Inner,Agarum fimbriatum,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Alaria marginata,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Desmarestia ligulata,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Desmarestia ligulata var. firma,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Egregia menziesii,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Eisenia arborea,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Eugorgia rubens,gorgonians,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Laminaria farlowii,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Leptogorgia alba,gorgonians,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Leptogorgia chilensis,gorgonians,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Muricea californica,gorgonians,33.4261,-118.51219,0.008333333
2022,SCAI - Cat Harbor,Inner,Muricea fruticosa,gorgonians,33.4261,-118.51219,0.008333333
2022,SCAI - Cat Harbor,Inner,Pterygophora californica,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Saccharina latissima,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Inner,Stephanocystis spp.,kelp - understory,33.4261,-118.51219,0.016666667
2022,SCAI - Cat Harbor,Inner,Undaria pinnatifida,kelp - understory,33.4261,-118.51219,0
2022,SCAI - Cat Harbor,Middle,Agarum fimbriatum,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Alaria marginata,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Desmarestia ligulata,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Desmarestia ligulata var. firma,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Egregia menziesii,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Eisenia arborea,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Eugorgia rubens,gorgonians,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Laminaria farlowii,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Leptogorgia alba,gorgonians,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Leptogorgia chilensis,gorgonians,33.42603,-118.51183,0.008333333
2022,SCAI - Cat Harbor,Middle,Muricea californica,gorgonians,33.42603,-118.51183,0.283333333
2022,SCAI - Cat Harbor,Middle,Muricea fruticosa,gorgonians,33.42603,-118.51183,0.041666667
2022,SCAI - Cat Harbor,Middle,Pterygophora californica,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Saccharina latissima,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Stephanocystis spp.,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Middle,Undaria pinnatifida,kelp - understory,33.42603,-118.51183,0
2022,SCAI - Cat Harbor,Outer,Agarum fimbriatum,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Alaria marginata,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Desmarestia ligulata,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Desmarestia ligulata var. firma,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Egregia menziesii,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Eisenia arborea,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Eugorgia rubens,gorgonians,33.42607,-118.51165,0.025
2022,SCAI - Cat Harbor,Outer,Laminaria farlowii,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Leptogorgia alba,gorgonians,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Leptogorgia chilensis,gorgonians,33.42607,-118.51165,0.008333333
2022,SCAI - Cat Harbor,Outer,Muricea californica,gorgonians,33.42607,-118.51165,0.291666667
2022,SCAI - Cat Harbor,Outer,Muricea fruticosa,gorgonians,33.42607,-118.51165,0.041666667
2022,SCAI - Cat Harbor,Outer,Pterygophora californica,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Saccharina latissima,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Stephanocystis spp.,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Cat Harbor,Outer,Undaria pinnatifida,kelp - understory,33.42607,-118.51165,0
2022,SCAI - Iron Bound Cove,Inner,Agarum fimbriatum,kelp - understory,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Alaria marginata,kelp - understory,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Desmarestia ligulata,kelp - understory,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Desmarestia ligulata var. firma,kelp - understory,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Egregia menziesii,kelp - understory,33.44785,-118.57563,0.025
2022,SCAI - Iron Bound Cove,Inner,Eisenia arborea,kelp - understory,33.44785,-118.57563,0.183333333
2022,SCAI - Iron Bound Cove,Inner,Eugorgia rubens,gorgonians,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Laminaria farlowii,kelp - understory,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Leptogorgia alba,gorgonians,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Leptogorgia chilensis,gorgonians,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Muricea californica,gorgonians,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Muricea fruticosa,gorgonians,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Pterygophora californica,kelp - understory,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Saccharina latissima,kelp - understory,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Inner,Stephanocystis spp.,kelp - understory,33.44785,-118.57563,0.2
2022,SCAI - Iron Bound Cove,Inner,Undaria pinnatifida,kelp - understory,33.44785,-118.57563,0
2022,SCAI - Iron Bound Cove,Middle,Agarum fimbriatum,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Alaria marginata,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Desmarestia ligulata,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Desmarestia ligulata var. firma,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Egregia menziesii,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Eisenia arborea,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Eugorgia rubens,gorgonians,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Laminaria farlowii,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Leptogorgia alba,gorgonians,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Leptogorgia chilensis,gorgonians,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Muricea californica,gorgonians,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Muricea fruticosa,gorgonians,33.44768,-118.57568,0.008333333
2022,SCAI - Iron Bound Cove,Middle,Pterygophora californica,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Saccharina latissima,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Middle,Stephanocystis spp.,kelp - understory,33.44768,-118.57568,0.075
2022,SCAI - Iron Bound Cove,Middle,Undaria pinnatifida,kelp - understory,33.44768,-118.57568,0
2022,SCAI - Iron Bound Cove,Outer,Agarum fimbriatum,kelp - understory,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Alaria marginata,kelp - understory,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Desmarestia ligulata,kelp - understory,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Desmarestia ligulata var. firma,kelp - understory,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Egregia menziesii,kelp - understory,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Eisenia arborea,kelp - understory,33.44757,-118.57569,0.008333333
2022,SCAI - Iron Bound Cove,Outer,Eugorgia rubens,gorgonians,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Laminaria farlowii,kelp - understory,33.44757,-118.57569,0.15
2022,SCAI - Iron Bound Cove,Outer,Leptogorgia alba,gorgonians,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Leptogorgia chilensis,gorgonians,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Muricea californica,gorgonians,33.44757,-118.57569,0.133333333
2022,SCAI - Iron Bound Cove,Outer,Muricea fruticosa,gorgonians,33.44757,-118.57569,0.058333333
2022,SCAI - Iron Bound Cove,Outer,Pterygophora californica,kelp - understory,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Saccharina latissima,kelp - understory,33.44757,-118.57569,0
2022,SCAI - Iron Bound Cove,Outer,Stephanocystis spp.,kelp - understory,33.44757,-118.57569,2.708333333
2022,SCAI - Iron Bound Cove,Outer,Undaria pinnatifida,kelp - understory,33.44757,-118.57569,0
2022,Nicholas Canyon West,Inner,Agarum fimbriatum,kelp - understory,NA,NA,0
2022,Nicholas Canyon West,Inner,Alaria marginata,kelp - understory,NA,NA,0
2022,Nicholas Canyon West,Inner,Desmarestia ligulata,kelp - understory,NA,NA,0
2022,Nicholas Canyon West,Inner,Desmarestia ligulata var. firma,kelp - understory,NA,NA,0
2022,Nicholas Canyon West,Inner,Egregia menziesii,kelp - understory,NA,NA,0
2022,Nicholas Canyon West,Inner,Eisenia arborea,kelp - understory,NA,NA,0
2022,Nicholas Canyon West,Inner,Eugorgia rubens,gorgonians,NA,NA,0
2022,Nicholas Canyon West,Inner,Laminaria farlowii,kelp - understory,NA,NA,0
2022,Nicholas Canyon West,Inner,Leptogorgia alba,gorgonians,NA,NA,0
2022,Nicholas Canyon West,Inner,Leptogorgia chilensis,gorgonians,NA,NA,0
2022,Nicholas Canyon West,Inner,Muricea californica,gorgonians,NA,NA,0
2022,Nicholas Canyon West,Inner,Muricea fruticosa,gorgonians,NA,NA,0
2022,Nicholas Canyon West,Inner,Pterygophora californica,kelp - understory,NA,NA,0.008333333
2022,Nicholas Canyon West,Inner,Saccharina latissima,kelp - understory,NA,NA,0
2022,Nicholas Canyon West,Inner,Stephanocystis spp.,kelp - understory,NA,NA,0.05
2022,Nicholas Canyon West,Inner,Undaria pinnatifida,kelp - understory,NA,NA,0
2022,Nicholas Canyon West,Middle,Agarum fimbriatum,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Alaria marginata,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Desmarestia ligulata,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Desmarestia ligulata var. firma,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Egregia menziesii,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Eisenia arborea,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Eugorgia rubens,gorgonians,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Laminaria farlowii,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Leptogorgia alba,gorgonians,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Leptogorgia chilensis,gorgonians,34.0382,-118.91257,0.083333333
2022,Nicholas Canyon West,Middle,Muricea californica,gorgonians,34.0382,-118.91257,0.983333333
2022,Nicholas Canyon West,Middle,Muricea fruticosa,gorgonians,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Pterygophora californica,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Saccharina latissima,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Stephanocystis spp.,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Middle,Undaria pinnatifida,kelp - understory,34.0382,-118.91257,0
2022,Nicholas Canyon West,Outer,Agarum fimbriatum,kelp - understory,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Alaria marginata,kelp - understory,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Desmarestia ligulata,kelp - understory,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Desmarestia ligulata var. firma,kelp - understory,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Egregia menziesii,kelp - understory,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Eisenia arborea,kelp - understory,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Eugorgia rubens,gorgonians,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Laminaria farlowii,kelp - understory,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Leptogorgia alba,gorgonians,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Leptogorgia chilensis,gorgonians,34.0368,-118.91181,0.1
2022,Nicholas Canyon West,Outer,Muricea californica,gorgonians,34.0368,-118.91181,0.658333333
2022,Nicholas Canyon West,Outer,Muricea fruticosa,gorgonians,34.0368,-118.91181,0.008333333
2022,Nicholas Canyon West,Outer,Pterygophora californica,kelp - understory,34.0368,-118.91181,0.075
2022,Nicholas Canyon West,Outer,Saccharina latissima,kelp - understory,34.0368,-118.91181,0
2022,Nicholas Canyon West,Outer,Stephanocystis spp.,kelp - understory,34.0368,-118.91181,0.016666667
2022,Nicholas Canyon West,Outer,Undaria pinnatifida,kelp - understory,34.0368,-118.91181,0
2022,Lechuza,Inner,Agarum fimbriatum,kelp - understory,NA,NA,0
2022,Lechuza,Inner,Alaria marginata,kelp - understory,NA,NA,0
2022,Lechuza,Inner,Desmarestia ligulata,kelp - understory,NA,NA,0
2022,Lechuza,Inner,Desmarestia ligulata var. firma,kelp - understory,NA,NA,0
2022,Lechuza,Inner,Egregia menziesii,kelp - understory,NA,NA,0.008333333
2022,Lechuza,Inner,Eisenia arborea,kelp - understory,NA,NA,0
2022,Lechuza,Inner,Eugorgia rubens,gorgonians,NA,NA,0
2022,Lechuza,Inner,Laminaria farlowii,kelp - understory,NA,NA,0.016666667
2022,Lechuza,Inner,Leptogorgia alba,gorgonians,NA,NA,0
2022,Lechuza,Inner,Leptogorgia chilensis,gorgonians,NA,NA,0
2022,Lechuza,Inner,Muricea californica,gorgonians,NA,NA,0.708333333
2022,Lechuza,Inner,Muricea fruticosa,gorgonians,NA,NA,0
2022,Lechuza,Inner,Pterygophora californica,kelp - understory,NA,NA,0.091666667
2022,Lechuza,Inner,Saccharina latissima,kelp - understory,NA,NA,0
2022,Lechuza,Inner,Stephanocystis spp.,kelp - understory,NA,NA,1.516666667
2022,Lechuza,Inner,Undaria pinnatifida,kelp - understory,NA,NA,0
2022,Lechuza,Middle,Agarum fimbriatum,kelp - understory,NA,NA,0
2022,Lechuza,Middle,Alaria marginata,kelp - understory,NA,NA,0
2022,Lechuza,Middle,Desmarestia ligulata,kelp - understory,NA,NA,0
2022,Lechuza,Middle,Desmarestia ligulata var. firma,kelp - understory,NA,NA,0
2022,Lechuza,Middle,Egregia menziesii,kelp - understory,NA,NA,0
2022,Lechuza,Middle,Eisenia arborea,kelp - understory,NA,NA,0
2022,Lechuza,Middle,Eugorgia rubens,gorgonians,NA,NA,0
2022,Lechuza,Middle,Laminaria farlowii,kelp - understory,NA,NA,0
2022,Lechuza,Middle,Leptogorgia alba,gorgonians,NA,NA,0
2022,Lechuza,Middle,Leptogorgia chilensis,gorgonians,NA,NA,0.008333333
2022,Lechuza,Middle,Muricea californica,gorgonians,NA,NA,1.475
2022,Lechuza,Middle,Muricea fruticosa,gorgonians,NA,NA,0
2022,Lechuza,Middle,Pterygophora californica,kelp - understory,NA,NA,0.983333333
2022,Lechuza,Middle,Saccharina latissima,kelp - understory,NA,NA,0
2022,Lechuza,Middle,Stephanocystis spp.,kelp - understory,NA,NA,0.075
2022,Lechuza,Middle,Undaria pinnatifida,kelp - understory,NA,NA,0
2022,Point Dume,Inner,Agarum fimbriatum,kelp - understory,33.99899,-118.80577,0
2022,Point Dume,Inner,Alaria marginata,kelp - understory,33.99899,-118.80577,0
2022,Point Dume,Inner,Desmarestia ligulata,kelp - understory,33.99899,-118.80577,0
2022,Point Dume,Inner,Desmarestia ligulata var. firma,kelp - understory,33.99899,-118.80577,0
2022,Point Dume,Inner,Egregia menziesii,kelp - understory,33.99899,-118.80577,0.091666667
2022,Point Dume,Inner,Eisenia arborea,kelp - understory,33.99899,-118.80577,0
2022,Point Dume,Inner,Eugorgia rubens,gorgonians,33.99899,-118.80577,0
2022,Point Dume,Inner,Laminaria farlowii,kelp - understory,33.99899,-118.80577,0.008333333
2022,Point Dume,Inner,Leptogorgia alba,gorgonians,33.99899,-118.80577,0
2022,Point Dume,Inner,Leptogorgia chilensis,gorgonians,33.99899,-118.80577,0
2022,Point Dume,Inner,Muricea californica,gorgonians,33.99899,-118.80577,0.041666667
2022,Point Dume,Inner,Muricea fruticosa,gorgonians,33.99899,-118.80577,0
2022,Point Dume,Inner,Pterygophora californica,kelp - understory,33.99899,-118.80577,0.391666667
2022,Point Dume,Inner,Saccharina latissima,kelp - understory,33.99899,-118.80577,0
2022,Point Dume,Inner,Stephanocystis spp.,kelp - understory,33.99899,-118.80577,0
2022,Point Dume,Inner,Undaria pinnatifida,kelp - understory,33.99899,-118.80577,0
2022,Point Dume,Middle,Agarum fimbriatum,kelp - understory,33.99893,-118.80638,0
2022,Point Dume,Middle,Alaria marginata,kelp - understory,33.99893,-118.80638,0
2022,Point Dume,Middle,Desmarestia ligulata,kelp - understory,33.99893,-118.80638,0
2022,Point Dume,Middle,Desmarestia ligulata var. firma,kelp - understory,33.99893,-118.80638,0
2022,Point Dume,Middle,Egregia menziesii,kelp - understory,33.99893,-118.80638,0
2022,Point Dume,Middle,Eisenia arborea,kelp - understory,33.99893,-118.80638,0.016666667
2022,Point Dume,Middle,Eugorgia rubens,gorgonians,33.99893,-118.80638,0
2022,Point Dume,Middle,Laminaria farlowii,kelp - understory,33.99893,-118.80638,0.1
2022,Point Dume,Middle,Leptogorgia alba,gorgonians,33.99893,-118.80638,0
2022,Point Dume,Middle,Leptogorgia chilensis,gorgonians,33.99893,-118.80638,0
2022,Point Dume,Middle,Muricea californica,gorgonians,33.99893,-118.80638,0.841666667
2022,Point Dume,Middle,Muricea fruticosa,gorgonians,33.99893,-118.80638,0
2022,Point Dume,Middle,Pterygophora californica,kelp - understory,33.99893,-118.80638,0.15
2022,Point Dume,Middle,Saccharina latissima,kelp - understory,33.99893,-118.80638,0
2022,Point Dume,Middle,Stephanocystis spp.,kelp - understory,33.99893,-118.80638,0
2022,Point Dume,Middle,Undaria pinnatifida,kelp - understory,33.99893,-118.80638,0
2022,Point Dume,Outer,Agarum fimbriatum,kelp - understory,33.99888,-118.80612,0
2022,Point Dume,Outer,Alaria marginata,kelp - understory,33.99888,-118.80612,0
2022,Point Dume,Outer,Desmarestia ligulata,kelp - understory,33.99888,-118.80612,0
2022,Point Dume,Outer,Desmarestia ligulata var. firma,kelp - understory,33.99888,-118.80612,0
2022,Point Dume,Outer,Egregia menziesii,kelp - understory,33.99888,-118.80612,0
2022,Point Dume,Outer,Eisenia arborea,kelp - understory,33.99888,-118.80612,0.016666667
2022,Point Dume,Outer,Eugorgia rubens,gorgonians,33.99888,-118.80612,0
2022,Point Dume,Outer,Laminaria farlowii,kelp - understory,33.99888,-118.80612,0.033333333
2022,Point Dume,Outer,Leptogorgia alba,gorgonians,33.99888,-118.80612,0
2022,Point Dume,Outer,Leptogorgia chilensis,gorgonians,33.99888,-118.80612,0.008333333
2022,Point Dume,Outer,Muricea californica,gorgonians,33.99888,-118.80612,2.183333333
2022,Point Dume,Outer,Muricea fruticosa,gorgonians,33.99888,-118.80612,0.033333333
2022,Point Dume,Outer,Pterygophora californica,kelp - understory,33.99888,-118.80612,0.008333333
2022,Point Dume,Outer,Saccharina latissima,kelp - understory,33.99888,-118.80612,0
2022,Point Dume,Outer,Stephanocystis spp.,kelp - understory,33.99888,-118.80612,0
2022,Point Dume,Outer,Undaria pinnatifida,kelp - understory,33.99888,-118.80612,0
2022,Little Dume West,Inner,Agarum fimbriatum,kelp - understory,34.00613,-118.7916,0
2022,Little Dume West,Inner,Alaria marginata,kelp - understory,34.00613,-118.7916,0
2022,Little Dume West,Inner,Desmarestia ligulata,kelp - understory,34.00613,-118.7916,0
2022,Little Dume West,Inner,Desmarestia ligulata var. firma,kelp - understory,34.00613,-118.7916,0
2022,Little Dume West,Inner,Egregia menziesii,kelp - understory,34.00613,-118.7916,0.041666667
2022,Little Dume West,Inner,Eisenia arborea,kelp - understory,34.00613,-118.7916,0.2
2022,Little Dume West,Inner,Eugorgia rubens,gorgonians,34.00613,-118.7916,0
2022,Little Dume West,Inner,Laminaria farlowii,kelp - understory,34.00613,-118.7916,0.008333333
2022,Little Dume West,Inner,Leptogorgia alba,gorgonians,34.00613,-118.7916,0
2022,Little Dume West,Inner,Leptogorgia chilensis,gorgonians,34.00613,-118.7916,0
2022,Little Dume West,Inner,Muricea californica,gorgonians,34.00613,-118.7916,0.066666667
2022,Little Dume West,Inner,Muricea fruticosa,gorgonians,34.00613,-118.7916,0
2022,Little Dume West,Inner,Pterygophora californica,kelp - understory,34.00613,-118.7916,0.2
2022,Little Dume West,Inner,Saccharina latissima,kelp - understory,34.00613,-118.7916,0
2022,Little Dume West,Inner,Stephanocystis spp.,kelp - understory,34.00613,-118.7916,0.808333333
2022,Little Dume West,Inner,Undaria pinnatifida,kelp - understory,34.00613,-118.7916,0
2022,Little Dume West,Middle,Agarum fimbriatum,kelp - understory,34.0066,-118.79123,0
2022,Little Dume West,Middle,Alaria marginata,kelp - understory,34.0066,-118.79123,0
2022,Little Dume West,Middle,Desmarestia ligulata,kelp - understory,34.0066,-118.79123,0
2022,Little Dume West,Middle,Desmarestia ligulata var. firma,kelp - understory,34.0066,-118.79123,0
2022,Little Dume West,Middle,Egregia menziesii,kelp - understory,34.0066,-118.79123,0
2022,Little Dume West,Middle,Eisenia arborea,kelp - understory,34.0066,-118.79123,0
2022,Little Dume West,Middle,Eugorgia rubens,gorgonians,34.0066,-118.79123,0
2022,Little Dume West,Middle,Laminaria farlowii,kelp - understory,34.0066,-118.79123,0.033333333
2022,Little Dume West,Middle,Leptogorgia alba,gorgonians,34.0066,-118.79123,0
2022,Little Dume West,Middle,Leptogorgia chilensis,gorgonians,34.0066,-118.79123,0
2022,Little Dume West,Middle,Muricea californica,gorgonians,34.0066,-118.79123,0
2022,Little Dume West,Middle,Muricea fruticosa,gorgonians,34.0066,-118.79123,0
2022,Little Dume West,Middle,Pterygophora californica,kelp - understory,34.0066,-118.79123,0.491666667
2022,Little Dume West,Middle,Saccharina latissima,kelp - understory,34.0066,-118.79123,0
2022,Little Dume West,Middle,Stephanocystis spp.,kelp - understory,34.0066,-118.79123,0.108333333
2022,Little Dume West,Middle,Undaria pinnatifida,kelp - understory,34.0066,-118.79123,0
2022,Little Dume West,Outer,Agarum fimbriatum,kelp - understory,34.00492,-118.78915,0
2022,Little Dume West,Outer,Alaria marginata,kelp - understory,34.00492,-118.78915,0
2022,Little Dume West,Outer,Desmarestia ligulata,kelp - understory,34.00492,-118.78915,0
2022,Little Dume West,Outer,Desmarestia ligulata var. firma,kelp - understory,34.00492,-118.78915,0
2022,Little Dume West,Outer,Egregia menziesii,kelp - understory,34.00492,-118.78915,0
2022,Little Dume West,Outer,Eisenia arborea,kelp - understory,34.00492,-118.78915,0.091666667
2022,Little Dume West,Outer,Eugorgia rubens,gorgonians,34.00492,-118.78915,0
2022,Little Dume West,Outer,Laminaria farlowii,kelp - understory,34.00492,-118.78915,0.733333333
2022,Little Dume West,Outer,Leptogorgia alba,gorgonians,34.00492,-118.78915,0
